547.498,0.92
189.169,0.96
837.998,0.93
545.372,0.93
496.284,0.96
1003.51,0.92
375.229,0.92
918.955,0.91
549.052,0.92
1125.25,0.87
780.174,0.93
332.005,0.94
489.428,0.94
830.426,0.9
461.308,0.97
791.187,0.91
822.624,0.93
607.316,0.91
244.099,0.96
355.585,0.92
184.718,0.94
1147.14,0.91
352.36,0.94
529.969,0.92
933.399,0.91
313.922,0.92
1388.36,0.86
543.887,0.95
583.88,0.93
663.129,0.91
786.566,0.9
799.476,0.92
602.492,0.96
271.696,0.97
104.028,0.98
580.358,0.93
753.386,0.94
763.006,0.91
922.576,0.94
664.476,0.88
525.648,0.91
764.231,0.91
226.157,0.97
762.21,0.91
1100.47,0.88
348.918,0.96
813.999,0.91
882.852,0.9
737.928,0.9
703.498,0.88
617.518,0.92
637.29,0.94
775.876,0.91
1026.24,0.92
674.838,0.93
1406.7,0.86
1022.86,0.91
410.915,0.95
651.838,0.93
716.337,0.93
777.032,0.92
598.039,0.94
741.105,0.94
605.002,0.9
523.086,0.95
310.802,0.95
545.076,0.94
519.167,0.95
494.924,0.94
1098.6,0.9
735.4,0.92
540.001,0.91
2.46928,0.99
317.217,0.93
455.776,0.9
793.737,0.89
757.807,0.92
1332.03,0.87
453.811,0.96
923.455,0.9
728.445,0.93
270.171,0.96
578.101,0.9
374.887,0.93
59.3221,0.98
668.568,0.93
1005.21,0.88
830.832,0.93
373.62,0.92
329.255,0.92
503.324,0.89
387.906,0.91
785.84,0.89
392.715,0.94
218.847,0.94
351.03,0.95
903.662,0.91
582.528,0.93
691.666,0.95
724.286,0.89
583.165,0.92
476.372,0.92
385.838,0.94
684.351,0.94
1002.46,0.92
757.67,0.93
561.506,0.92
567.803,0.92
1397.74,0.93
189.677,0.92
716.918,0.9
241.182,0.95
1331.41,0.93
842.828,0.9
819.42,0.9
1116.54,0.9
521.68,0.92
793.272,0.91
546.313,0.93
825.744,0.92
1027.21,0.92
980.127,0.9
167.306,0.95
334.686,0.93
384.099,0.94
968.387,0.89
947.456,0.91
719.9,0.91
1261.43,0.89
707.939,0.91
233.097,0.97
193.514,0.96
486.462,0.95
197.349,0.92
746.407,0.92
1054.89,0.92
823.301,0.93
674.304,0.89
698.869,0.93
192.061,0.96
499.059,0.94
483.104,0.95
657.339,0.94
825.938,0.89
708.445,0.93
314.577,0.93
414.294,0.94
815.344,0.93
924.544,0.88
373.847,0.95
688.46,0.91
855.874,0.92
873.113,0.92
244.429,0.94
877.838,0.9
288.566,0.96
214.568,0.95
428.615,0.94
891.695,0.9
247.364,0.94
777.249,0.88
626.144,0.92
347.615,0.94
960.654,0.88
291.518,0.97
1140.87,0.9
540.575,0.94
981.689,0.88
826.503,0.87
276.817,0.95
40.2898,0.96
570.218,0.95
793.65,0.94
517.223,0.93
278.539,0.96
654.212,0.89
412.464,0.86
381.888,0.93
497.31,0.95
373.206,0.94
1083.21,0.91
1083.44,0.91
755.443,0.92
292.607,0.96
710.913,0.92
747.42,0.9
1002.7,0.92
322.977,0.96
992.328,0.91
474.009,0.94
886.997,0.92
218.316,0.95
227.786,0.93
221.9,0.97
447.697,0.92
382.33,0.93
189.767,0.97
250.582,0.91
571.032,0.93
563.516,0.94
389.688,0.93
26.4714,0.98
116.701,0.96
620.466,0.94
493.136,0.91
589.994,0.93
415.26,0.95
383.664,0.91
442.819,0.94
432.423,0.92
295.037,0.95
611.368,0.91
138.45,0.97
590.019,0.91
255.756,0.95
830.971,0.92
215.285,0.94
316.201,0.93
216.054,0.97
737.246,0.92
262.425,0.93
119.383,0.94
332.797,0.96
42.786,0.98
227.355,0.93
76.1015,0.96
120.404,0.95
225.665,0.96
337.194,0.95
589.112,0.94
95.6581,0.96
139.301,0.95
669.818,0.92
384.454,0.88
112.573,0.97
305.533,0.92
494.212,0.93
342.178,0.97
455.733,0.93
399.74,0.94
641.265,0.92
1149.77,0.9
229.225,0.97
126.41,0.95
517.323,0.92
393.438,0.93
395.614,0.96
218.117,0.95
1096.75,0.93
322.757,0.97
87.2702,0.95
47.4487,0.98
325.841,0.96
362.912,0.95
106.802,0.98
313.669,0.96
478.964,0.94
718.49,0.91
232.7,0.95
161.869,0.96
194.238,0.93
555.641,0.95
618.642,0.95
232.215,0.94
171.745,0.96
372.474,0.94
292.632,0.94
645.747,0.9
396.475,0.95
38.6071,0.97
166.184,0.94
405.893,0.97
397.441,0.92
217.716,0.94
443.626,0.93
411.639,0.95
553.822,0.92
610.529,0.93
156.702,0.96
688.615,0.92
292.42,0.95
32.9794,0.98
28.4402,0.97
440.044,0.94
134.384,0.94
412.243,0.93
410.959,0.93
34.1235,0.98
131.717,0.96
367.1,0.95
525.227,0.92
664.411,0.94
287.431,0.96
405.81,0.97
229.527,0.94
462.469,0.97
712.539,0.92
519.494,0.94
90.8484,0.97
696.778,0.92
481.901,0.89
449.252,0.93
749.702,0.93
330.193,0.94
159.66,0.96
334.755,0.96
313.544,0.95
306.1,0.96
776.632,0.94
902.035,0.9
507.453,0.9
120.065,0.96
307.457,0.95
343.061,0.95
379.157,0.97
305.852,0.95
145.323,0.97
596.148,0.93
446.175,0.89
108.86,0.96
1335.53,0.94
271.319,0.94
325.619,0.93
205.749,0.94
906.755,0.91
170.966,0.95
73.376,0.98
619.753,0.93
77.3864,0.99
358.342,0.94
354.027,0.95
484.838,0.96
408.458,0.93
545.823,0.94
588.356,0.95
462.897,0.91
79.7404,0.97
747.269,0.88
46.3255,0.96
162.652,0.95
201.178,0.92
434.402,0.94
115.801,0.96
503.08,0.88
496.23,0.94
440.638,0.93
394.576,0.93
173.01,0.92
435.065,0.93
131.816,0.95
228.745,0.95
303.557,0.94
431.961,0.93
29.3547,0.99
921.278,0.92
376.615,0.92
579.228,0.92
136.955,0.96
289.008,0.93
543.357,0.93
545.748,0.91
228.831,0.96
27.2633,0.99
632.16,0.95
536.163,0.93
164.149,0.94
684.229,0.93
45.7611,0.98
451.119,0.93
125.038,0.95
294.657,0.96
122.487,0.97
275.042,0.96
512.466,0.93
38.3154,0.97
358.834,0.92
122.264,0.96
509.86,0.92
400.83,0.9
488.799,0.96
402.829,0.95
334.899,0.95
277.012,0.96
361.715,0.96
221.461,0.97
568.106,0.95
321.867,0.95
269.858,0.95
444.153,0.93
298.829,0.97
164.275,0.97
741.988,0.93
331.67,0.95
1083.18,0.92
294.806,0.92
314.403,0.92
173.913,0.97
500.298,0.94
448.524,0.96
190.603,0.95
430.526,0.96
987.004,0.92
292.904,0.93
603.71,0.94
427.267,0.93
388.276,0.92
338.765,0.93
627.738,0.96
402.13,0.93
760.937,0.9
105.495,0.96
285.302,0.94
219.554,0.93
249.711,0.94
331.127,0.97
216.379,0.96
486.588,0.91
312.7,0.96
333.425,0.97
545.532,0.92
420.568,0.95
236.531,0.96
506.004,0.95
658.345,0.91
79.3533,0.95
232.998,0.98
173.334,0.96
62.6396,0.95
449.851,0.93
155.626,0.95
584.738,0.9
380.737,0.94
664.507,0.94
469.462,0.92
237.799,0.96
225.779,0.98
641.657,0.92
293.575,0.96
515.929,0.93
130.143,0.98
548.117,0.95
443.377,0.93
161.685,0.97
314.978,0.95
245.807,0.95
307.843,0.94
70.9854,0.97
54.7553,0.97
94.8885,0.97
496.794,0.93
512.462,0.96
301.386,0.94
509.643,0.91
782.433,0.94
381.34,0.94
285.294,0.92
342.06,0.94
522.39,0.94
244.498,0.96
218.052,0.96
176.732,0.96
5.5877,0.99
86.6634,0.96
257.207,0.95
246.304,0.93
100.802,0.98
642.747,0.93
300.81,0.94
292.015,0.93
876.864,0.91
258.649,0.95
98.8556,0.96
783.935,0.92
414.233,0.95
412.713,0.95
734.761,0.88
790.275,0.91
150.906,0.96
519.71,0.96
312.565,0.96
27.7941,0.99
199.009,0.94
170.759,0.98
241.596,0.95
389.261,0.94
1032.68,0.9
801.531,0.93
141.472,0.96
59.6945,0.98
353.216,0.93
385.431,0.94
278.513,0.97
932.809,0.89
100.751,0.98
452.153,0.93
632.573,0.92
574.224,0.95
606.039,0.91
432.406,0.96
143.375,0.98
172.162,0.95
618.925,0.93
358.522,0.96
209.128,0.97
291.956,0.93
787.721,0.86
429.629,0.94
338.277,0.94
272.393,0.95
225.78,0.95
194.705,0.95
347.036,0.92
430.471,0.93
197.382,0.95
186.612,0.98
520.982,0.92
1196.77,0.9
612.777,0.96
727.212,0.92
385.904,0.96
219.759,0.95
361.479,0.93
350.374,0.96
266.444,0.96
729.075,0.95
141.354,0.93
422.693,0.96
126.513,0.99
318.041,0.99
779.905,0.92
109.201,0.98
506.52,0.97
245.795,0.96
348.851,0.95
173.421,0.96
240.754,0.93
617.436,0.93
626.943,0.92
96.361,0.96
624.068,0.91
466.605,0.93
213.201,0.97
215.801,0.92
156.754,0.96
460.151,0.94
726.08,0.91
492.989,0.93
582.458,0.94
243.482,0.93
93.2603,0.98
296.165,0.94
128.759,0.96
795.0,0.9
47.0109,0.98
118.189,0.98
366.961,0.96
623.796,0.95
427.127,0.94
304.225,0.92
781.431,0.95
723.103,0.89
231.811,0.95
399.035,0.93
512.793,0.95
360.298,0.95
444.133,0.91
154.727,0.96
176.595,0.93
644.219,0.94
362.815,0.96
390.243,0.94
159.023,0.97
265.42,0.93
434.345,0.96
294.63,0.95
674.436,0.93
679.909,0.95
685.176,0.96
339.795,0.95
632.392,0.92
637.997,0.94
282.255,0.96
201.9,0.96
82.1723,0.98
410.605,0.97
368.489,0.98
384.331,0.93
607.523,0.91
368.74,0.93
398.775,0.96
653.024,0.9
284.495,0.95
796.999,0.91
537.256,0.93
203.967,0.96
318.178,0.93
658.097,0.93
341.513,0.93
111.655,0.96
189.315,0.94
253.76,0.97
99.2303,0.94
34.3712,0.99
417.546,0.94
574.809,0.91
653.54,0.93
444.562,0.91
352.498,0.94
254.089,0.96
462.433,0.92
606.092,0.93
324.541,0.96
182.288,0.97
435.898,0.93
279.73,0.96
312.139,0.95
665.098,0.92
171.446,0.97
340.886,0.95
194.376,0.97
610.98,0.94
39.9053,0.96
741.172,0.92
381.495,0.94
393.241,0.95
803.619,0.94
349.705,0.95
47.6048,0.96
99.2243,0.98
659.464,0.9
61.3156,0.97
377.67,0.93
313.353,0.94
577.926,0.92
1073.33,0.91
579.821,0.91
327.193,0.94
268.5,0.96
956.877,0.93
108.931,0.97
321.1,0.91
580.493,0.94
1037.52,0.91
419.608,0.94
464.611,0.93
53.793,0.98
242.145,0.96
847.956,0.88
258.843,0.93
334.257,0.96
309.02,0.93
434.156,0.91
409.12,0.92
343.251,0.93
345.849,0.96
693.672,0.92
153.17,0.99
772.014,0.91
341.697,0.94
223.858,0.94
787.672,0.93
331.642,0.94
399.498,0.94
249.678,0.96
396.372,0.96
951.896,0.92
749.488,0.9
307.912,0.97
346.45,0.94
277.81,0.96
252.916,0.95
435.651,0.94
237.501,0.94
427.801,0.94
350.953,0.94
337.393,0.97
525.787,0.93
313.71,0.94
462.16,0.93
450.051,0.92
238.962,0.97
565.287,0.93
805.408,0.93
754.068,0.93
521.886,0.93
955.52,0.92
491.712,0.92
428.958,0.91
146.767,0.98
412.238,0.95
39.3418,0.99
259.811,0.95
303.361,0.95
479.147,0.93
592.975,0.96
126.293,0.98
478.953,0.92
369.205,0.93
563.217,0.95
278.635,0.94
85.5052,0.98
42.3946,0.98
174.327,0.98
130.894,0.95
226.015,0.97
415.519,0.94
313.67,0.97
228.163,0.98
250.885,0.97
140.527,0.97
451.894,0.9
510.145,0.93
259.684,0.92
62.7835,0.96
248.709,0.92
172.949,0.96
188.252,0.96
388.351,0.92
429.029,0.96
1056.43,0.93
359.193,0.94
645.933,0.96
617.439,0.97
255.106,0.97
455.337,0.97
402.772,0.97
331.002,0.92
158.779,0.98
430.736,0.93
325.707,0.96
323.265,0.92
224.589,0.95
286.217,0.92
349.318,0.96
621.416,0.94
357.376,0.96
348.089,0.94
611.176,0.92
126.607,0.97
317.77,0.95
690.624,0.91
0.0,1.0
189.439,0.95
146.114,0.97
194.354,0.97
156.762,0.97
460.903,0.93
51.3837,0.97
259.975,0.97
279.906,0.97
162.268,0.98
0.0,1.0
146.913,0.96
405.531,0.94
123.028,0.98
115.229,0.97
236.679,0.97
24.7707,0.99
151.028,0.96
293.318,0.93
201.112,0.97
168.682,0.97
463.055,0.93
