1/7/2017,9:30:12,28.36,37.79,33.96
1/7/2017,9:30:13,28.54,37.68,33.96
1/7/2017,9:30:13,28.40,37.56,33.97
1/7/2017,9:30:14,28.13,37.49,33.97
1/7/2017,9:30:15,28.17,37.47,33.97
1/7/2017,9:30:15,28.29,37.34,33.97
1/7/2017,9:30:16,28.08,37.21,33.97
1/7/2017,9:30:16,27.93,37.14,33.97
1/7/2017,9:30:17,27.87,36.96,33.97
1/7/2017,9:30:18,27.86,36.95,33.97
1/7/2017,9:30:18,28.06,36.88,33.97
1/7/2017,9:30:19,28.01,36.74,33.97
1/7/2017,9:30:19,27.92,36.68,33.97
1/7/2017,9:30:20,27.96,36.61,33.98
1/7/2017,9:30:21,27.84,36.47,33.98
1/7/2017,9:30:21,27.88,36.45,33.98
1/7/2017,9:30:22,28.02,36.37,33.98
1/7/2017,9:30:22,28.10,36.23,33.98
1/7/2017,9:30:23,28.11,36.17,33.98
1/7/2017,9:30:23,28.26,36.09,33.98
1/7/2017,9:30:24,28.21,36.04,33.98
1/7/2017,9:30:25,28.09,35.97,33.98
1/7/2017,9:30:25,27.99,35.78,33.98
1/7/2017,9:30:26,28.00,35.81,33.98
1/7/2017,9:30:26,27.81,35.70,33.98
1/7/2017,9:30:27,27.58,35.56,33.98
1/7/2017,9:30:28,27.77,35.52,33.98
1/7/2017,9:30:28,27.64,35.37,33.98
1/7/2017,9:30:29,67.00,35.28,33.98
1/7/2017,9:30:29,69.45,35.59,33.99
1/7/2017,9:30:30,69.42,36.60,33.99
1/7/2017,9:30:31,69.03,38.30,33.99
1/7/2017,9:30:31,68.22,40.29,33.99
1/7/2017,9:30:32,66.57,42.26,33.99
1/7/2017,9:30:32,66.12,44.12,33.99
1/7/2017,9:30:33,67.68,46.00,33.99
1/7/2017,9:30:34,68.53,47.64,33.99
1/7/2017,9:30:34,68.25,49.17,33.99
1/7/2017,9:30:35,67.93,50.64,33.99
1/7/2017,9:30:35,68.25,51.88,33.99
1/7/2017,9:30:36,68.70,53.12,33.99
1/7/2017,9:30:36,69.10,54.22,33.99
1/7/2017,9:30:37,69.35,55.39,33.99
1/7/2017,9:30:38,69.40,56.27,33.99
1/7/2017,9:30:38,69.39,57.17,33.99
1/7/2017,9:30:39,69.37,57.90,33.99
1/7/2017,9:30:39,69.56,58.67,33.99
1/7/2017,9:30:40,69.40,59.34,33.99
1/7/2017,9:30:41,69.31,60.04,34.00
1/7/2017,9:30:41,69.27,60.56,34.00
1/7/2017,9:30:42,69.32,61.07,34.00
1/7/2017,9:30:42,69.37,61.62,34.00
1/7/2017,9:30:43,69.32,62.01,34.00
1/7/2017,9:30:44,69.25,62.48,34.00
1/7/2017,9:30:44,69.14,62.86,34.00
1/7/2017,9:30:45,69.22,63.22,34.00
1/7/2017,9:30:45,69.21,63.59,34.00
1/7/2017,9:30:46,69.22,63.88,34.00
1/7/2017,9:30:46,69.26,64.18,34.00
1/7/2017,9:30:47,69.24,64.41,34.00
1/7/2017,9:30:48,69.27,64.64,34.00
1/7/2017,9:30:48,69.37,64.85,34.00
1/7/2017,9:30:49,69.18,65.10,34.00
1/7/2017,9:30:49,69.26,65.23,34.00
1/7/2017,9:30:50,69.21,65.46,34.00
1/7/2017,9:30:51,69.25,65.58,34.00
1/7/2017,9:30:51,69.18,65.72,34.00
1/7/2017,9:30:52,69.10,65.83,34.00
1/7/2017,9:30:52,68.98,66.04,34.00
1/7/2017,9:30:53,68.99,66.06,34.01
1/7/2017,9:30:54,69.07,66.23,34.01
1/7/2017,9:30:54,69.07,66.34,34.01
1/7/2017,9:30:55,69.09,66.38,34.01
1/7/2017,9:30:55,69.00,66.52,34.01
1/7/2017,9:30:56,69.05,66.58,34.01
1/7/2017,9:30:56,68.98,66.63,34.01
1/7/2017,9:30:57,69.07,66.74,34.01
1/7/2017,9:30:58,69.02,66.80,34.01
1/7/2017,9:30:58,69.02,66.84,34.01
1/7/2017,9:30:59,53.25,66.89,34.01
1/7/2017,9:30:59,47.96,66.84,34.01
1/7/2017,9:31:0,41.85,66.79,34.01
1/7/2017,9:31:1,39.06,66.37,34.01
1/7/2017,9:31:1,37.09,65.95,34.01
1/7/2017,9:31:2,35.63,65.50,34.01
